school_code,name,type,phone,address,postcode,state,city,ppd,location,integration,
AEB2057,SEKOLAH MENENGAH KEBANGSAAN SRI PUTERI,SMK,52540648,JALAN SUNGAI PARI,30200,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AEB2058,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PARI,SMK,52542591,JALAN SUNGAI PARI,30200,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AEB2059,KOLEJ TINGKATAN ENAM SERI PUTERA,KT6,55450902,"KEPAYANG, FAIR PARK",31400,PERAK,IPOH,PPD KINTA UTARA,Bandar,Y,
AEB2060,SEKOLAH MENENGAH KEBANGSAAN DR MEGAT KHAS,SMK,55276485,JALAN LABROOY,30100,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AEB2061,KOLEJ TINGKATAN ENAM SERI IPOH,KT6,52549207,LEBUH JANSZ,30200,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AEB2062,SEKOLAH MENENGAH KEBANGSAAN MENGLEMBU,SMK,52812559,MENGLEMBU,31450,PERAK,MENGLEMBU,PPD KINTA UTARA,Bandar,N,
AEB2063,SEKOLAH MENENGAH KEBANGSAAN SULTAN YUSSUF,SMK,53633203,JALAN ILMU,31000,PERAK,BATU GAJAH,PPD KINTA SELATAN,Bandar,Y,
AEB2064,SEKOLAH MENENGAH KEBANGSAAN ST. BERNADETTE'S CONVENT,SMK,53661577,JALAN PUSING,31000,PERAK,BATU GAJAH,PPD KINTA SELATAN,Bandar,N,
AEB2065,SEKOLAH MENENGAH KEBANGSAAN YUK KWAN,SMK,53661451,9 JALAN KELAB,31000,PERAK,BATU GAJAH,PPD KINTA SELATAN,Bandar,N,
AEB3041,SEKOLAH MENENGAH KEBANGSAAN METHODIST,SMK,57161062,JALAN SEKOLAH,34200,PERAK,PARIT BUNTAR,PPD KRIAN,Bandar,N,
AEB3042,SEKOLAH MENENGAH KEBANGSAAN KRIAN,SMK,57161158,JALAN SEKOLAH,34200,PERAK,PARIT BUNTAR,PPD KRIAN,Bandar,N,
AEB3043,SEKOLAH MENENGAH KEBANGSAAN SRI KURAU,SMK,57217958,JALAN SIAKAP,34300,PERAK,BAGAN SERAI,PPD KRIAN,Bandar,N,
AEB3044,SEKOLAH MENENGAH KEBANGSAAN BAGAN SERAI,SMK,57219588,JALAN MATANG BULUH,34300,PERAK,BAGAN SERAI,PPD KRIAN,Bandar,Y,
AEB4072,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,SMK,57733112,JLN SULTAN ISKANDAR SHAH,33007,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Bandar,Y,
AEB4073,SEKOLAH MENENGAH KEBANGSAAN TSUNG WAH,SMK,57777644,"66-B,JLN DATO SAGOR",33000,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Bandar,N,
AEB4074,KOLEJ MELAYU KUALA KANGSAR,SBP,57761400,JALAN TUN ABDUL RAZAK,33000,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Bandar,N,
AEB4075,SEKOLAH MENENGAH KEBANGSAAN METHODIST,SMK,55981462,JALAN BESAR,31100,PERAK,SUNGAI SIPUT (U),PPD KUALA KANGSAR,Bandar,N,
AEB4076,SEKOLAH MENENGAH KEBANGSAAN SHING CHUNG,SMK,55981353,JALAN BESAR,31100,PERAK,SUNGAI SIPUT (U),PPD KUALA KANGSAR,Bandar,N,
AEB4077,SEKOLAH MENENGAH KEBANGSAAN DATUK HJ ABD WAHAB,SMK,55981582,JALAN KAMPUNG SENTOSA,31100,PERAK,SUNGAI SIPUT (U),PPD KUALA KANGSAR,Bandar,Y,
AEB5165,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL AZIZ,SMK,56221159,JALAN PYNG TEMBAK,36007,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AEB5166,SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA MUSA,SMK,56221123,PEKAN BARU,36000,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,Y,
AEB5167,SEKOLAH MENENGAH KEBANGSAAN ST. ANTHONY,SMK,56221914,PETI SURAT 128,36008,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AEB5168,SEKOLAH MENENGAH KEBANGSAAN HORLEY METHODIST,SMK,56221215,JALAN RAJA MUSA,36000,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AEB5169,SEKOLAH MENENGAH KEBANGSAAN CONVENT,SMK,56221936,JALAN SEKOLAH,36007,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AEB5170,SEKOLAH MENENGAH KEBANGSAAN SAN MIN,SMK,56221216,"LOT 1146,JALAN MERBOK",36000,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AEB6051,SEKOLAH MENENGAH KEBANGSAAN ST. GEORGE,SMK,58072408,JALAN STESEN,34000,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB6052,SEKOLAH MENENGAH KEBANGSAAN (P) TREACHER METHODIST,SMK,58074888,"NO. 5, JLN MUZIUM",34000,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB6053,SEKOLAH MENENGAH KEBANGSAAN CONVENT,SMK,58073650,JALAN CONVENT,34000,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB6054,SEKOLAH MENENGAH KEBANGSAAN HUA LIAN,SMK,58073472,NO 10 JLN LUMBA KUDA,34008,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB6055,SEKOLAH MENENGAH KEBANGSAAN SRI KOTA,SMK,58073591,"JALAN RAJA SULONG, KPG BOYAN",34000,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB6056,SEKOLAH MENENGAH KEBANGSAAN DARUL RIDWAN,SMK,58072727,JALAN IZUDDIN SHAH,34007,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEB9001,SEKOLAH MENENGAH KEBANGSAAN KAMPAR,SMK,54663235,NO.1 JLN KUALA DIPANG,31900,PERAK,KAMPAR,PPD KINTA SELATAN,Bandar,N,
AEB9002,SEKOLAH MENENGAH KEBANGSAAN PEI YUAN,SMK,54661542,NO 9 JALAN KUALA DIPANG,31900,PERAK,KAMPAR,PPD KINTA SELATAN,Bandar,N,
AEBA001,SEKOLAH MENENGAH KEBANGSAAN METHODIST,SMK,54596244,JALAN SLIM,35900,PERAK,TANJONG MALIM,PPD BATANG PYNG,Bandar,N,
AEBA002,SEKOLAH MENENGAH KEBANGSAAN KATHOLIK,SMK,54596241,JALAN SLIM LAMA,35900,PERAK,TANJONG MALIM,PPD BATANG PYNG,Bandar,N,
AEE0037,SEKOLAH MENENGAH KEBANGSAAN DATO' PANGLIMA PERANG KIRI,SMK,54181061,TAPAH ROAD,35400,PERAK,TAPAH ROAD,PPD BATANG PYNG,Bandar,N,
AEE0039,SEKOLAH MENENGAH KEBANGSAAN SYEIKH ABDUL GHANI,SMK,54341357,JALAN SUNGKAI,35500,PERAK,BIDOR,PPD BATANG PYNG,Bandar,N,
AEE0040,SEKOLAH MENENGAH KEBANGSAAN SUNGKAI,SMK,54386609,JALAN PEKAN LAMA,35600,PERAK,SUNGKAI,PPD BATANG PYNG,Luar Bandar,N,
AEE1026,SEKOLAH MENENGAH KEBANGSAAN METHODIST (ACS),SMK,56911071,JALAN LIN CHEN MEI,32000,PERAK,SITIAWAN,PPD MANJUNG,Bandar,N,
AEE1030,SEKOLAH MENENGAH KEBANGSAAN TOK PERDANA,SMK,56911154,JALAN TOK PERDANA,32000,PERAK,SITIAWAN,PPD MANJUNG,Bandar,Y,
AEE1032,SEKOLAH MENENGAH KEBANGSAAN RAJA SHAHRIMAN,SMK,56749237,JALAN PARIT,32700,PERAK,BERUAS,PPD MANJUNG,Luar Bandar,N,
AEE1036,SEKOLAH MENENGAH KEBANGSAAN AMBROSE,SMK,56722373,JALAN AYER TAWAR,32400,PERAK,AYER TAWAR,PPD MANJUNG,Bandar,Y,
AEE1037,SEKOLAH MENENGAH KEBANGSAAN PANGKOR,SMK,56851014,JALAN PASIR BOGAK,32300,PERAK,PANGKOR,PPD MANJUNG,Luar Bandar,Y,
AEE1038,SEKOLAH MENENGAH KEBANGSAAN DATO' IDRIS,SMK,56771169,PENGKALAN BHARU,34900,PERAK,PANTAI REMIS,PPD MANJUNG,Bandar,N,
AEE2066,SEKOLAH MENENGAH KEBANGSAAN TOH INDERA WANGSA AHMAD,SMK,53661440,JALAN TANJUNG TUALANG,31007,PERAK,BATU GAJAH,PPD KINTA SELATAN,Bandar,N,
AEE2071,SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,SMK,52011395,JALAN SEKOLAH,31200,PERAK,CHEMOR,PPD KINTA UTARA,Bandar,Y,
AEE2072,SEKOLAH MENENGAH KEBANGSAAN DATO' BENDAHARA C M YUSUF,SMK,53609219,JALAN KAMPAR,31800,PERAK,TANJONG TUALANG,PPD KINTA SELATAN,Bandar,N,
AEE2073,SEKOLAH MENENGAH KEBANGSAAN TRONOH,SMK,53676218,"JALAN 3, OFF JALAN TRONOH",31750,PERAK,TRONOH,PPD KINTA SELATAN,Bandar,Y,
AEE3045,SEKOLAH MENENGAH KEBANGSAAN MUDZAFFAR SHAH,SMK,58921200,SIMPANG EMPAT SEMANGGOL,34400,PERAK,SIMPANG EMPAT,PPD KRIAN,Bandar,N,
AEE4070,SEKOLAH MENENGAH KEBANGSAAN CLIFFORD,SMK,57731313,JALAN TAIPING,33009,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Bandar,N,
AEE4071,SEKOLAH MENENGAH KEBANGSAAN RAJA PEREMPUAN KELSOM,SMK,57761516,BUKIT KERAJAAN,33000,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Bandar,N,
AEE4079,SEKOLAH MENENGAH KEBANGSAAN SULTAN TAJUL ARIFFIN,SMK,57438000,JALAN BESAR PEKAN MANONG,33800,PERAK,MANONG,PPD KUALA KANGSAR,Luar Bandar,Y,
AEE4081,SEKOLAH MENENGAH KEBANGSAAN TUN PERAK,SMK,N,JALAN BESAR,33700,PERAK,PYNG RENGAS,PPD KUALA KANGSAR,Luar Bandar,Y,
AEE5171,SEKOLAH MENENGAH KEBANGSAAN DATO' SAGOR,SMK,56591968,JALAN KAMPAR,36700,PERAK,LANGKAP,PPD HILIR PERAK,Bandar,Y,
AEE6050,SEKOLAH MENENGAH KEBANGSAAN KING EDWARD VII,SMK,58073191,JALAN MUZIUM HULU,34000,PERAK,TAIPING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEE6058,SEKOLAH MENENGAH KEBANGSAAN DATO KAMARUDDIN,SMK,58880346,JALAN BESAR BATU KURAU,34500,PERAK,BATU KURAU,PPD LARUT/MATANG/SELAMA,Bandar,Y,
AEE6059,SEKOLAH MENENGAH KEBANGSAAN DATO' HJ HUSSEIN,SMK,58394048,JALAN WAN MD RAZALLI,34100,PERAK,SELAMA,PPD LARUT/MATANG/SELAMA,Bandar,Y,
AEE6060,SEKOLAH MENENGAH KEBANGSAAN TAT BENG,SMK,58544220,SG NYIOR,34800,PERAK,TRONG,PPD LARUT/MATANG/SELAMA,Luar Bandar,Y,
AEE6061,SEKOLAH MENENGAH KEBANGSAAN TENGKU MENTERI,SMK,58554019,JALAN KUALA KANGSAR,34850,PERAK,CHANGKAT JERING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AEE7031,SEKOLAH MENENGAH KEBANGSAAN DATO AHMAD,SMK,57691260,JALAN ALANG ISKANDAR,33400,PERAK,LENGGONG,PPD HULU PERAK,Luar Bandar,N,
AEE7032,SEKOLAH MENENGAH KEBANGSAAN SULTAN IDRIS SHAH II,SMK,57911393,KAMPUNG AIR PANAS,33300,PERAK,GERIK,PPD HULU PERAK,Luar Bandar,Y,
AEE7033,SEKOLAH MENENGAH KEBANGSAAN TUN SABAN,SMK,44778245,JALAN TASEK,33100,PERAK,PENGKALAN HULU,PPD HULU PERAK,Bandar,N,
AEE8701,SEKOLAH MENENGAH KEBANGSAAN ISKANDAR SHAH,SMK,53771228,JALAN PEJABAT POS,32800,PERAK,Parit,PPD PERAK TENGAH,Luar Bandar,N,
AEE8702,SEKOLAH MENENGAH KEBANGSAAN DATO' ABDUL RAHMAN YAAKUB,SMK,53761626,BOTA KANAN,32600,PERAK,BOTA,PPD PERAK TENGAH,Bandar,N,
AEE8703,SEKOLAH MENENGAH KEBANGSAAN DATO' SERI MAHARAJA LELA,SMK,56311250,"JALAN BESAR, KG GAJAH",36800,PERAK,KAMPUNG GAJAH,PPD PERAK TENGAH,Luar Bandar,Y,
AEE9001,SEKOLAH MENENGAH KEBANGSAAN IDRIS SHAH,SMK,53591314,KOPISAN BARU,31600,PERAK,GOPENG,PPD KINTA SELATAN,Bandar,Y,
AEE9003,SEKOLAH MENENGAH KEBANGSAAN MALIM NAWAR,SMK,54771382,JALAN BESAR MALIM NAWAR,31700,PERAK,MALIM NAWAR,PPD KINTA SELATAN,Bandar,Y,
AEE9004,SEKOLAH MENENGAH KEBANGSAAN METHODIST (ACS),SMK,54651330,"18, JLN KUALA DIPANG",31900,PERAK,KAMPAR,PPD KINTA SELATAN,Bandar,N,
AEEA001,SEKOLAH MENENGAH KEBANGSAAN DATO ZULKIFLI MUHAMMAD,SMK,54528275,SLIM RIVER,35800,PERAK,SLIM RIVER,PPD BATANG PYNG,Bandar,N,
AEEB001,SEKOLAH MENENGAH KEBANGSAAN KHIR JOHARI,SMK,56489218,"BATU 17, JALAN BAGAN DATOH",36300,PERAK,SUNGAI SUMUN,PPD BAGAN DATUK,Bandar,N,
AEEB002,SEKOLAH MENENGAH KEBANGSAAN TUN ABD RAZAK,SMK,56489235,"BATU 23, SELEKOH",36200,PERAK,SELEKOH,PPD BAGAN DATUK,Bandar,N,
AEEB003,SEKOLAH MENENGAH KEBANGSAAN SERI MUARA,SMK,56466216,JALAN SIMPANG EMPAT -BAGAN DATOH,36100,PERAK,BAGAN DATOH,PPD BAGAN DATUK,Luar Bandar,Y,
AFA2001,MAAHAD TAHFIZ AL-QURAN & AKADEMIK BAKIP (MATAQAB),SM SABK,52560212,"LOT 339319, BANDAR MERU RAYA",30020,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AFT0001,SMA DAERAH BATANG PYNG,SM SABK,54344305,JALAN TAPAH,35500,PERAK,BIDOR,PPD BATANG PYNG,Bandar,N,
AFT1001,MAAHAD ISLAHIAH ADDINIAH,SM SABK,56792350,BATU 10 LEKIR,32020,PERAK,SITIAWAN,PPD MANJUNG,Luar Bandar,N,
AFT2001,MAAHAD AL-IMAM ASY SYAFIEE,SM SABK,55281277,JELAPANG,30020,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AFT2002,SABK MAAHAD AL-UMMAH,SM SABK,52012727,JALAN JELAPANG,31200,PERAK,CHEMOR,PPD KINTA UTARA,Bandar,N,
AFT3001,SEKOLAH MENENGAH AGAMA AL-HIDAYAH,SM SABK,57270295,PARIT ABAS,34350,PERAK,KUALA KURAU,PPD KRIAN,Bandar,N,
AFT3003,SMA SHAMSUL MAARIF AL WATANIAH,SM SABK,57250234,TANJUNG PIANDANG,34250,PERAK,TANJUNG PIANDANG,PPD KRIAN,Bandar,N,
AFT3004,SEKOLAH MENENGAH AGAMA AL FALAH,SM SABK,57256081,PARIT TOK NGAH,34250,PERAK,TANJONG PIANDANG,PPD KRIAN,Bandar,N,
AFT3005,MAAHAD AL EHYA ASSHARIFF,SM SABK,58901017,GUNUNG SEMANGGGOL,34400,PERAK,SEMANGGOL,PPD KRIAN,Bandar,N,
AFT3006,MA'AHAD AR-RIDHWAN,SM SABK,57213321,TELOK MEDAN,34300,PERAK,BAGAN SERAI,PPD KRIAN,Bandar,N,
AFT4001,SEKOLAH MENENGAH AGAMA AD-DINIAH AL-ISLAMIAH,SM SABK,57585042,"KAMPUNG LALANG, PYNG RENGAS",33700,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Luar Bandar,N,
AFT4002,SEKOLAH MENENGAH AGAMA MAAHAD AL-MIZAN,SM SABK,57431431,JLN BYK JELIANG,33800,PERAK,MANONG,PPD KUALA KANGSAR,Luar Bandar,N,
AFT4003,SMA MAAHAD NURUL FADZLIAH,SM SABK,55912248,KAMPUNG KELIMAT,31120,PERAK,SUNGAI SIPUT (U),PPD KUALA KANGSAR,Luar Bandar,N,
AFT4004,MAAHAD AL YAHYAWIAH,SM SABK,57584267,KG  PONDOK,33700,PERAK,PYNG RENGAS,PPD KUALA KANGSAR,Luar Bandar,N,
AFT4005,MADRASAH IDRISIAH,SM SABK,57761961,BUKIT CHANDAN,33000,PERAK,KUALA KANGSAR,PPD KUALA KANGSAR,Luar Bandar,N,
AFT6001,SEKOLAH MENENGAH ADDINIAH,SM SABK,58554667,KAMPUNG JELUTONG,34850,PERAK,CHANGKAT JERING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AFT6002,MAAHAD AL MAARIF AL ISLAMIAH BATU 9 PERAK,SM SABK,58553420,BATU 9 JALAN TRONG,34850,PERAK,CHANGKAT JERING,PPD LARUT/MATANG/SELAMA,Luar Bandar,N,
AFT6003,SABK MAAHAD AL-KHAIR LIL BANAT,SM SABK,58071021,"JALAN SEKOLAH ARAB, KG JANA BARU",34600,PERAK,KAMUNTING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AFT6004,MAAHAD AL TARBIAH AL ISLAMIAH,SM SABK,58552957,BATU 8 JALAN TRONG,34850,PERAK,CHANGKAT JERING,PPD LARUT/MATANG/SELAMA,Bandar,N,
AFT6005,SABK SYUBBANIAH,SM SABK,58880039,BATU KURAU,34500,PERAK,BATU KURAU,PPD LARUT/MATANG/SELAMA,Bandar,N,
AFT7001,SMA TAN SRI GHAZALI JAWI,SM SABK,57921953,JALAN AIR SUDA,33300,PERAK,GRIK,PPD HULU PERAK,Bandar,N,
AFT8001,SMA MAAHAD AL AZIZ,SM SABK,53772489,JALAN MASJID,32800,PERAK,PARIT,PPD PERAK TENGAH,Luar Bandar,N,
AFT8002,MAAHAD EHYAK DINIAH ISLAMIAH,SM SABK,56311142,JALAN TANJUNG TUALANG,36800,PERAK,KAMPUNG GAJAH,PPD PERAK TENGAH,Luar Bandar,N,
AFTB001,SMA AL-ULUM AL-SYAR'IYYAH,SM SABK,56489358,"BATU 20, JALAN BAGAN DATOK",36200,PERAK,SELEKOH,PPD BAGAN DATUK,Bandar,N,
AHA1002,KOLEJ VOKASIONAL SERI MANJUNG,KV,56881608,BANDAR BARU SERI MANJUNG,32040,PERAK,SERI MANJUNG,PPD MANJUNG,Bandar,N,
AHA2001,KOLEJ VOKASIONAL LEBUH CATOR,KV,52549151,LEBUH CATOR,30450,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AHA2002,KOLEJ VOKASIONAL IPOH,KV,55477405,PERSIARAN BRASH,31400,PERAK,IPOH,PPD KINTA UTARA,Bandar,N,
AHA3002,KOLEJ VOKASIONAL KERIAN,KV,57217084,JALAN SIAKAP,34300,PERAK,BAGAN SERAI,PPD KRIAN,Bandar,N,
AHA4002,KOLEJ VOKASIONAL KUALA KANGSAR,KV,57584099,JALAN TAIPING-KUALA KANGSAR,33700,PERAK,PYNG RENGAS,PPD KUALA KANGSAR,Luar Bandar,N,
AHA5001,KOLEJ VOKASIONAL (PERTANIAN) TELUK INTAN,KV,56227322,"BATU 4, JALAN CHANGKAT JONG",36000,PERAK,TELUK INTAN,PPD HILIR PERAK,Bandar,N,
AHA7001,KOLEJ VOKASIONAL GERIK,KV,57916288,"KM 4, JALAN KUALA RUI",33300,PERAK,GERIK,PPD HULU PERAK,Bandar,N,
AHA8002,KOLEJ VOKASIONAL SERI ISKANDAR,KV,53711370,SERI ISKANDAR,32610,PERAK,SERI ISKANDAR,PPD PERAK TENGAH,Bandar,N,
AHAA001,KOLEJ VOKASIONAL SLIM RIVER,KV,54528408,JALAN MELATI,35800,PERAK,SLIM RIVER,PPD BATANG PYNG,Bandar,N,
AKE6159,KOLEJ VOKASIONAL TAIPING,KV,58839371,"BATU 4,KAMUNTING",34600,PERAK,KAMUNTING,PPD LARUT/MATANG/SELAMA,Bandar,N,
ARA3001,SEKOLAH MENENGAH KEBANGSAAN AGAMA KERIAN,SMKA,58904997,JALAN  KAMPUNG SELAMAT,34400,PERAK,SIMPANG EMPAT,PPD KRIAN,Bandar,N,
ARA8001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SULTAN AZLAN SHAH,SMKA,53711689,SERI ISKANDAR,32600,PERAK,BOTA,PPD PERAK TENGAH,Bandar,N,
ARA9001,SEKOLAH BERASRAMA PENUH INTEGRASI GOPENG,SBP,53597688,JALAN KOTA BHARU,31600,PERAK,GOPENG,PPD KINTA SELATAN,Bandar,N,
ARAA001,SEKOLAH MENENGAH KEBANGSAAN AGAMA SLIM RIVER,SMKA,54527213,JLN. BESAR TG.MALIM - SLIM RIVER,35800,PERAK,SLIM RIVER,PPD BATANG PYNG,Bandar,N,
BEA0091,SEKOLAH MENENGAH KEBANGSAAN RAJA MAHADI,SMK,333231923,TAMAN KLANG JAYA,41200,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0092,SEKOLAH MENENGAH KEBANGSAAN RAJA LUMU,SMK,331685844,"JALAN RAJA LUMU, PANDAMARAN",42000,SELANGOR,PELABUHAN KLANG,PPD KLANG,Bandar,N,
BEA0093,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN RAHIMAH,SMK,333718582,PERSIARAN RAJA MUDA MUSA,41200,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0094,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN JEMAAH,SMK,331686939,JALAN PANDAMARAN,42000,SELANGOR,PELABUHAN KLANG,PPD KLANG,Bandar,N,
BEA0095,SEKOLAH MENENGAH KEBANGSAAN TENGKU IDRIS SHAH,SMK,332508368,JALAN TAP,42200,SELANGOR,KAPAR,PPD KLANG,Bandar,N,
BEA0096,SEKOLAH MENENGAH KEBANGSAAN SULTAN ABDUL SAMAD,SMK,333414198,"JALAN LANDASAN, BUKIT KUDA",41300,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0097,SEKOLAH MENENGAH KEBANGSAAN PULAU INDAH,SMK,331012046,"LOT 79478, PERSIARAN PULAU LUMUT KM12, SEKSYEN 10",42920,SELANGOR,PULAU INDAH,PPD KLANG,Bandar,Y,
BEA0099,KOLEJ TINGKATAN ENAM SRI ISTANA,KT6,333724846,JALAN ISTANA,41000,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0100,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,SMK,332911004,JALAN KAPAR,42100,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0101,SEKOLAH MENENGAH KEBANGSAAN (P) KAPAR,SMK,332506565,PERSIARAN HAMZAH ALANG,42200,SELANGOR,KAPAR,PPD KLANG,Bandar,N,
BEA0102,SEKOLAH MENENGAH KEBANGSAAN PENDAMARAN JAYA,SMK,331682398,"JALAN YOUNG, PANDAMARAN",42000,SELANGOR,PELABUHAN KLANG,PPD KLANG,Bandar,N,
BEA0103,SEKOLAH MENENGAH KEBANGSAAN TELOK GADONG,SMK,333710804,"JALAN SERAMPANG 3, OFF JALAN TELUK PULAI",41100,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0104,SEKOLAH MENENGAH KEBANGSAAN SRI ANDALAS,SMK,333737394,"JALAN SRI DAMAK 10, TAMAN SRI ANDALAS",41200,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0105,SEKOLAH MENENGAH KEBANGSAAN JALAN KEBUN,SMK,351613964,BATU 7 JALAN KEBUN SEKSYEN 32,40460,SELANGOR,SHAH ALAM,PPD KLANG,Bandar,N,
BEA0106,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG JAWA,SMK,333734348,JALAN RAJA NONG,41000,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0107,SEKOLAH MENENGAH KEBANGSAAN TAMAN KLANG UTAMA,SMK,332918081,"PERSIARAN SG. KERAMAT, TAMAN KLANG UTAMA",42100,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0108,SEKOLAH MENENGAH KEBANGSAAN KOTA KEMUNING,SMK,351219140,"LOT 4, JLN ANGGERIK DORITIS 31/143, KOTA KEMUNING",40460,SELANGOR,SHAH ALAM,PPD KLANG,Bandar,N,
BEA0109,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SULTAN SULEIMAN,SMK,331760464,LEBUH SULTAN ABDUL SAMAD,42000,SELANGOR,PELABUHAN KLANG,PPD KLANG,Bandar,Y,
BEA0110,SEKOLAH MENENGAH KEBANGSAAN SUNGAI KAPAR INDAH,SMK,332903121,"JALAN HARAPAN 3A, TAMAN SUNGAI KAPAR INDAH",42200,SELANGOR,"KAPAR, KLANG",PPD KLANG,Bandar,Y,
BEA0111,SEKOLAH MENENGAH KEBANGSAAN SHAHBANDARAYA,SMK,333714653,JALAN RAJA NONG,41000,SELANGOR,KLANG,PPD KLANG,Bandar,N,
BEA0112,SEKOLAH MENENGAH KEBANGSAAN BATU UNJUR,SMK,333244054,"JALAN NILAM 1, BANDAR BUKIT TINGGI",41200,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0113,SEKOLAH MENENGAH KEBANGSAAN BUKIT TINGGI KLANG,SMK,333221460,JALAN BATU NILAM 1,41200,SELANGOR,KLANG,PPD KLANG,Bandar,Y,
BEA0114,SEKOLAH MENENGAH KEBANGSAAN BUKIT KAPAR,SMK,132431955,"JALAN ABDUL WAHID, BUKIT KAPAR",42200,SELANGOR,KAPAR,PPD KLANG,Bandar,Y,
BEA1064,SEKOLAH MENENGAH KEBANGSAAN JENJAROM,SMK,331916770,KG JENJAROM,42600,SELANGOR,JENJAROM,PPD KUALA LANGAT,Bandar,Y,
BEA1065,SEKOLAH MENENGAH KEBANGSAAN JUGRA,SMK,331201808,JALAN SULTAN ABDUL SAMAD,42700,SELANGOR,BANTING,PPD KUALA LANGAT,Bandar,Y,
BEA1066,SEKOLAH MENENGAH KEBANGSAAN TELOK DATOK,SMK,331871303,JALAN SULTAN ABDUL SAMAD,42700,SELANGOR,BANTING,PPD KUALA LANGAT,Bandar,N,
BEA1068,SEKOLAH MENENGAH KEBANGSAAN BATU LAUT,SMK,331481233,TANJONG SEPAT,42800,SELANGOR,TANJONG SEPAT,PPD KUALA LANGAT,Bandar,Y,
BEA1069,SEKOLAH MENENGAH KEBANGSAAN TELOK PANGLIMA GARANG,SMK,331227914,P POS TELOK,42500,SELANGOR,TELOK PANGLIMA GARANG,PPD KUALA LANGAT,Bandar,N,
BEA1070,SEKOLAH MENENGAH KEBANGSAAN BUKIT CHANGGANG,SMK,331491295,BUKIT CHANGGANG,42700,SELANGOR,BANTING,PPD KUALA LANGAT,Bandar,N,
BEA1071,SEKOLAH MENENGAH KEBANGSAAN BANTING,SMK,331801409,"TELOK DATOK, KUALA LANGAT",42700,SELANGOR,BANTING,PPD KUALA LANGAT,Bandar,N,
BEA1072,SEKOLAH MENENGAH KEBANGSAAN SIJANGKANG JAYA,SMK,331229403,KG. MEDAN,42500,SELANGOR,TELOK PANGLIMA GARANG,PPD KUALA LANGAT,Bandar,Y,
BEA1073,SEKOLAH MENENGAH KEBANGSAAN BANDAR BANTING,SMK,331874817,PERSIARAN MAJLIS,42700,SELANGOR,BANTING,PPD KUALA LANGAT,Bandar,N,
